scenario_id|domain_group|language_code|language_name|query_en|query_native|review_status|reviewed_by|review_date|notes
S24|weather|UR|Urdu|What is the best sowing time for wheat in Punjab?||draft_pending_agri_validation|||
S25|pest|HI|Hindi|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|KN|Kannada|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|TA|Tamil|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|PA|Punjabi|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|TE|Telugu|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|AS|Assamese|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|BN|Bengali|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|BRX|Bodo|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|DOI|Dogri|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|GU|Gujarati|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|KS|Kashmiri|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|KOK|Konkani|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|MAI|Maithili|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|ML|Malayalam|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|MNI|Manipuri (Meitei)|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|MR|Marathi|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|NE|Nepali|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|OR|Odia|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|SA|Sanskrit|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|SAT|Santali|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|SD|Sindhi|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S25|pest|UR|Urdu|How should I apply urea fertilizer to paddy crop in West Bengal?||draft_pending_agri_validation|||
S26|weather|HI|Hindi|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|KN|Kannada|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|TA|Tamil|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|PA|Punjabi|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|TE|Telugu|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|AS|Assamese|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|BN|Bengali|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|BRX|Bodo|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|DOI|Dogri|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|GU|Gujarati|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|KS|Kashmiri|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|KOK|Konkani|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|MAI|Maithili|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|ML|Malayalam|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|MNI|Manipuri (Meitei)|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|MR|Marathi|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|NE|Nepali|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|OR|Odia|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|SA|Sanskrit|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|SAT|Santali|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|SD|Sindhi|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S26|weather|UR|Urdu|How do I properly store wheat grains to prevent pest damage?||draft_pending_agri_validation|||
S27|soil|HI|Hindi|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|KN|Kannada|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|TA|Tamil|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|PA|Punjabi|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|TE|Telugu|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|AS|Assamese|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|BN|Bengali|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|BRX|Bodo|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|DOI|Dogri|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|GU|Gujarati|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|KS|Kashmiri|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|KOK|Konkani|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|MAI|Maithili|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|ML|Malayalam|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|MNI|Manipuri (Meitei)|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|MR|Marathi|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|NE|Nepali|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|OR|Odia|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|SA|Sanskrit|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|SAT|Santali|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|SD|Sindhi|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S27|soil|UR|Urdu|How do I apply for a soil health card in Karnataka?||draft_pending_agri_validation|||
S28|schemes|HI|Hindi|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|KN|Kannada|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|TA|Tamil|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|PA|Punjabi|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|TE|Telugu|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|AS|Assamese|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|BN|Bengali|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|BRX|Bodo|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|DOI|Dogri|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|GU|Gujarati|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|KS|Kashmiri|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|KOK|Konkani|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|MAI|Maithili|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|ML|Malayalam|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|MNI|Manipuri (Meitei)|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|MR|Marathi|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|NE|Nepali|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|OR|Odia|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|SA|Sanskrit|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|SAT|Santali|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|SD|Sindhi|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S28|schemes|UR|Urdu|What is the recommended feeding schedule for goats in Rajasthan?||draft_pending_agri_validation|||
S29|weather|HI|Hindi|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|KN|Kannada|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|TA|Tamil|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|PA|Punjabi|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|TE|Telugu|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|AS|Assamese|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|BN|Bengali|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|BRX|Bodo|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|DOI|Dogri|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|GU|Gujarati|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|KS|Kashmiri|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|KOK|Konkani|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|MAI|Maithili|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|ML|Malayalam|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|MNI|Manipuri (Meitei)|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|MR|Marathi|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|NE|Nepali|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|OR|Odia|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|SA|Sanskrit|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|SAT|Santali|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|SD|Sindhi|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S29|weather|UR|Urdu|How do I manage a fish pond for rohu and catla in Andhra Pradesh?||draft_pending_agri_validation|||
S30|pest|HI|Hindi|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|KN|Kannada|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|TA|Tamil|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|PA|Punjabi|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|TE|Telugu|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|AS|Assamese|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|BN|Bengali|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|BRX|Bodo|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|DOI|Dogri|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|GU|Gujarati|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|KS|Kashmiri|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|KOK|Konkani|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|MAI|Maithili|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|ML|Malayalam|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|MNI|Manipuri (Meitei)|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|MR|Marathi|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|NE|Nepali|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|OR|Odia|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|SA|Sanskrit|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|SAT|Santali|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|SD|Sindhi|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
S30|pest|UR|Urdu|What is the weather forecast for Ludhiana and what should I do for yellow rust in wheat?||draft_pending_agri_validation|||
